,1,2,3,4,5,6
2020-11-29,0,0,0,0,0,0
2020-11-30,0,0,0,0,0,0
2020-12-01,7,0,0,0,0,0
2020-12-02,7,0,0,0,0,0
2020-12-03,7,0,0,0,0,0
2020-12-04,7,0,0,0,0,0
2020-12-05,7,0,0,0,0,0
2020-12-06,7,0,0,0,0,0
2020-12-07,7,0,0,0,0,0
2020-12-08,91,0,0,0,0,42
2020-12-09,245,0,14,0,0,133
2020-12-10,406,0,35,7,0,224
2020-12-11,602,7,56,7,0,329
2020-12-12,749,7,63,14,0,406
2020-12-13,826,7,70,14,0,455
2020-12-14,980,14,91,14,0,567
2020-12-15,1316,14,126,21,0,714
2020-12-16,1687,28,182,35,14,910
2020-12-17,2170,35,273,42,21,1169
2020-12-18,2702,35,343,56,28,1449
2020-12-19,3248,49,399,70,28,1736
2020-12-20,3864,56,511,77,42,2044
2020-12-21,4606,56,595,98,42,2394
2020-12-22,5243,77,679,105,56,2730
2020-12-23,5964,84,770,126,63,3129
2020-12-24,6279,84,819,126,70,3325
2020-12-25,6279,84,826,126,77,3325
2020-12-26,6307,84,833,126,77,3339
2020-12-27,6370,84,840,126,77,3388
2020-12-28,6496,84,854,133,84,3500
2020-12-29,7007,98,952,147,91,3787
2020-12-30,8113,119,1134,161,112,4403
2020-12-31,9058,140,1309,196,133,5061
2021-01-01,9359,147,1351,203,133,5243
2021-01-02,9695,147,1393,210,147,5418
2021-01-03,9926,154,1421,217,147,5551
2021-01-04,10318,161,1470,224,161,5803
2021-01-05,11193,175,1561,238,182,6258
2021-01-06,12488,203,1687,266,203,6993
2021-01-07,14490,238,2037,315,238,8029
2021-01-08,17038,259,2415,378,273,9198
2021-01-09,19257,287,2800,427,308,10318
2021-01-10,20405,294,2996,448,322,10920
2021-01-11,21728,308,3143,497,343,11606
2021-01-12,23569,336,3332,553,371,12509
2021-01-13,25977,371,3633,644,413,13650
2021-01-14,28952,406,4025,749,455,14945
2021-01-15,32508,441,4417,840,504,16506
2021-01-16,35161,469,4760,889,539,17759
2021-01-17,36757,483,4928,931,560,18564
2021-01-18,38787,525,5124,987,595,19558
2021-01-19,41433,560,5411,1071,637,20867
2021-01-20,44639,602,5782,1169,693,22337
2021-01-21,49420,644,6300,1274,728,24311
2021-01-22,55363,714,7014,1442,840,26817
2021-01-23,61264,791,7777,1596,973,29190
