,1,2,3,4,5,6
2020-11-28,7,0,0,0,0,0
2020-11-29,7,0,0,0,0,0
2020-11-30,7,0,0,0,0,0
2020-12-01,7,0,0,0,0,0
2020-12-02,7,0,0,0,0,0
2020-12-03,7,0,0,0,0,0
2020-12-04,7,0,0,0,0,0
2020-12-05,7,0,0,0,0,0
2020-12-06,7,0,0,0,0,0
2020-12-07,7,0,0,0,0,0
2020-12-08,14,0,0,0,0,0
2020-12-09,28,0,0,0,0,14
2020-12-10,35,0,0,0,0,14
2020-12-11,35,0,0,0,0,14
2020-12-12,42,0,0,0,0,14
2020-12-13,42,0,0,0,0,14
2020-12-14,42,0,0,0,0,14
2020-12-15,49,0,0,0,0,21
2020-12-16,49,0,0,0,0,21
2020-12-17,56,0,0,0,0,21
2020-12-18,56,0,0,0,0,28
2020-12-19,56,0,0,0,0,28
2020-12-20,56,0,0,0,0,28
2020-12-21,70,0,0,0,0,35
2020-12-22,70,0,0,0,0,35
2020-12-23,77,0,0,7,0,42
2020-12-24,77,0,0,7,0,42
2020-12-25,77,0,0,7,0,42
2020-12-26,77,0,0,7,0,42
2020-12-27,77,0,0,7,0,42
2020-12-28,77,0,0,7,0,42
2020-12-29,77,0,0,7,0,42
2020-12-30,77,0,0,7,0,42
2020-12-31,77,0,0,7,0,49
2021-01-01,84,0,0,7,0,56
2021-01-02,91,0,0,7,0,56
2021-01-03,91,0,0,7,0,56
2021-01-04,91,0,7,7,0,63
2021-01-05,98,0,7,7,0,63
2021-01-06,105,0,7,7,0,63
2021-01-07,112,0,7,7,0,70
2021-01-08,140,0,7,14,0,77
2021-01-09,147,0,7,14,0,77
2021-01-10,147,0,7,14,0,77
2021-01-11,161,0,14,14,0,84
2021-01-12,175,0,14,14,0,91
2021-01-13,196,0,14,14,0,91
2021-01-14,203,0,14,21,0,98
2021-01-15,210,0,14,28,0,98
2021-01-16,210,0,14,28,0,105
2021-01-17,210,0,14,28,0,105
2021-01-18,245,7,14,35,0,119
2021-01-19,259,7,14,42,0,126
2021-01-20,273,7,14,42,0,126
2021-01-21,287,7,14,42,0,140
2021-01-22,308,7,14,49,0,147
2021-01-23,315,7,21,49,0,154
2021-01-24,315,7,21,49,0,161
2021-01-25,336,7,28,56,0,168
2021-01-26,364,7,28,63,0,182
2021-01-27,378,7,28,70,7,196
2021-01-28,406,14,35,70,7,210
2021-01-29,427,14,35,77,7,217
2021-01-30,434,14,35,77,7,231
2021-01-31,441,14,35,77,7,231
2021-02-01,469,14,35,91,7,252
2021-02-02,497,21,42,112,7,266
2021-02-03,546,21,42,119,14,280
2021-02-04,581,21,49,133,14,308
2021-02-05,630,21,56,147,14,336
2021-02-06,637,21,56,147,14,336
2021-02-07,637,21,56,147,14,336
2021-02-08,707,28,70,161,21,385
2021-02-09,812,35,91,182,35,448
2021-02-10,924,42,105,203,35,483
2021-02-11,1015,42,133,231,49,546
2021-02-12,1197,56,147,273,56,644
2021-02-13,1267,56,154,280,56,672
2021-02-14,1337,63,168,287,63,686
2021-02-15,1645,70,203,343,77,812
2021-02-16,1995,77,231,392,98,1022
2021-02-17,2317,98,266,448,112,1190
2021-02-18,2688,119,294,518,133,1435
2021-02-19,2954,133,315,567,147,1589
2021-02-20,3010,133,322,574,147,1617
2021-02-21,3031,133,322,581,147,1631
