,1,2,3,4,5,6
2020-11-28,0,0,0,0,0,0
2020-11-29,0,0,0,0,0,0
2020-11-30,0,0,0,0,0,0
2020-12-01,0,0,0,0,0,0
2020-12-02,0,0,0,0,0,0
2020-12-03,0,0,0,0,0,0
2020-12-04,0,0,0,0,0,0
2020-12-05,0,0,0,0,0,0
2020-12-06,0,0,0,0,0,0
2020-12-07,0,0,0,0,0,0
2020-12-08,0,0,0,0,0,0
2020-12-09,0,0,0,0,0,0
2020-12-10,0,0,0,0,0,0
2020-12-11,0,0,0,0,0,0
2020-12-12,0,0,0,0,0,0
2020-12-13,0,0,0,0,0,0
2020-12-14,0,0,0,0,0,0
2020-12-15,0,0,0,0,0,0
2020-12-16,0,0,0,0,0,0
2020-12-17,0,0,0,0,0,0
2020-12-18,0,0,0,0,0,0
2020-12-19,0,0,0,0,0,0
2020-12-20,0,0,0,0,0,0
2020-12-21,0,0,0,0,0,0
2020-12-22,0,0,0,0,0,0
2020-12-23,0,0,0,0,0,0
2020-12-24,0,0,0,0,0,0
2020-12-25,0,0,0,0,0,0
2020-12-26,0,0,0,0,0,0
2020-12-27,0,0,0,0,0,0
2020-12-28,0,0,0,0,0,0
2020-12-29,0,0,0,0,0,0
2020-12-30,0,0,0,0,0,0
2020-12-31,0,0,0,0,0,0
2021-01-01,0,0,0,0,0,0
2021-01-02,7,0,0,0,0,0
2021-01-03,7,0,0,0,0,0
2021-01-04,7,0,0,0,0,0
2021-01-05,7,0,0,0,0,0
2021-01-06,7,0,0,0,0,0
2021-01-07,7,0,0,0,0,0
2021-01-08,7,0,0,0,0,0
2021-01-09,7,0,0,0,0,0
2021-01-10,7,0,0,0,0,0
2021-01-11,7,0,0,0,0,0
2021-01-12,14,0,0,0,0,7
2021-01-13,14,0,0,0,0,7
2021-01-14,14,0,0,0,0,7
2021-01-15,14,0,0,0,0,7
2021-01-16,14,0,0,0,0,7
2021-01-17,14,0,0,0,0,7
2021-01-18,21,0,0,0,0,7
2021-01-19,21,0,0,0,0,7
2021-01-20,21,0,0,0,0,7
2021-01-21,28,0,0,0,0,7
2021-01-22,28,0,0,0,0,7
2021-01-23,28,0,0,0,0,7
2021-01-24,28,0,0,0,0,14
2021-01-25,28,0,0,0,0,14
2021-01-26,35,0,0,0,0,14
2021-01-27,35,0,0,0,0,21
2021-01-28,35,0,0,0,0,21
2021-01-29,35,0,7,0,0,28
2021-01-30,42,0,7,0,0,28
2021-01-31,42,0,7,0,0,28
2021-02-01,49,0,7,0,0,35
2021-02-02,49,0,7,7,0,35
2021-02-03,56,0,7,7,0,35
2021-02-04,63,0,7,7,0,42
2021-02-05,70,0,7,7,0,42
2021-02-06,70,0,7,7,0,42
2021-02-07,70,0,7,7,0,42
2021-02-08,84,0,7,7,0,56
2021-02-09,98,0,14,7,7,63
2021-02-10,133,0,14,14,7,77
