,0,1,2,3,4,5
2020-11-28,0,0,0,0,0,0
2020-11-29,0,0,0,0,0,0
2020-11-30,0,0,0,0,0,0
2020-12-01,0,0,0,0,0,0
2020-12-02,0,0,0,0,0,0
2020-12-03,0,0,0,0,0,0
2020-12-04,0,0,0,0,0,0
2020-12-05,0,0,0,0,0,0
2020-12-06,0,0,0,0,0,0
2020-12-07,0,0,0,0,0,0
2020-12-08,0,0,0,0,0,0
2020-12-09,0,0,0,0,0,0
2020-12-10,0,0,0,0,0,0
2020-12-11,0,0,0,0,0,0
2020-12-12,0,0,0,0,0,0
2020-12-13,0,0,0,0,0,0
2020-12-14,0,0,0,0,0,0
2020-12-15,0,0,0,0,0,0
2020-12-16,0,0,0,0,0,0
2020-12-17,0,0,0,0,0,0
2020-12-18,0,0,0,0,0,0
2020-12-19,0,0,0,0,0,0
2020-12-20,0,0,0,0,0,0
2020-12-21,0,0,0,0,0,0
2020-12-22,0,0,0,0,0,0
2020-12-23,0,0,0,0,0,0
2020-12-24,0,0,0,0,0,0
2020-12-25,0,0,0,0,0,0
2020-12-26,0,0,0,0,0,0
2020-12-27,0,0,0,0,0,0
2020-12-28,0,0,0,0,0,0
2020-12-29,0,0,0,0,0,0
2020-12-30,0,0,0,0,0,0
2020-12-31,0,0,0,0,0,0
2021-01-01,0,0,0,0,0,0
2021-01-02,0,0,0,0,0,0
2021-01-03,0,0,0,0,0,0
2021-01-04,0,7,0,0,0,0
2021-01-05,0,7,0,0,0,0
2021-01-06,0,7,0,0,0,0
2021-01-07,0,7,0,0,0,0
2021-01-08,0,7,0,0,0,0
2021-01-09,0,7,0,0,0,0
2021-01-10,0,7,0,0,0,0
2021-01-11,0,7,0,0,0,0
2021-01-12,0,7,7,0,0,0
2021-01-13,0,14,7,0,0,0
2021-01-14,0,14,7,7,0,0
2021-01-15,0,14,7,7,0,0
2021-01-16,0,14,7,7,0,0
2021-01-17,0,14,7,7,0,0
2021-01-18,0,14,7,7,0,0
2021-01-19,0,14,7,7,0,0
2021-01-20,0,14,7,7,0,0
2021-01-21,0,14,7,7,0,0
2021-01-22,0,14,7,7,7,0
2021-01-23,0,14,7,7,7,0
2021-01-24,0,14,7,7,7,0
2021-01-25,0,14,7,7,7,0
2021-01-26,0,14,14,7,7,0
2021-01-27,0,21,14,7,7,0
2021-01-28,0,21,14,7,14,0
2021-01-29,0,21,14,7,14,0
2021-01-30,0,21,14,7,14,0
2021-01-31,0,21,14,7,14,0
2021-02-01,0,21,14,7,14,0
2021-02-02,0,28,21,7,14,0
2021-02-03,0,28,21,14,14,0
2021-02-04,0,28,21,14,14,0
2021-02-05,0,28,21,14,14,0
2021-02-06,0,28,21,14,14,0
2021-02-07,0,35,21,14,14,0
2021-02-08,0,35,28,14,14,0
2021-02-09,0,35,28,28,21,7
2021-02-10,0,42,35,35,21,7
